lastfm_url,track,artist,seeds,number_of_emotion_tags,valence_tags,arousal_tags,dominance_tags,mbid,spotify_id,genre,text
https://www.last.fm/music/ingrid%2bmichaelson/_/lady%2bin%2bspain,Lady In Spain,Ingrid Michaelson,['romantic'],4,6.444938271604938,3.816913580246913,6.340987654320988,17fb22b3-8cf0-4037-9497-d6e7d5935bf8,5Tdj1pxpiP4NVgSumipciC,acoustic,"I am a lady in Spain  
I'll sing a haunting refrain  
I am a lady from Mars  
And I can unscrew the stars  
I can be anything that I see  
I can be anything that I, anything that I see  
  
I am in love with a boy  
Manufactured to destroy  
So I shall unravel my love  
Like an old red woolen glove  
  
I can do anything I want to  
I can do anything I want, anything my heart tells me to do  
Tells me to do  
Tells me to do  
  
I can be anything that I see  
I can do anything I want to  
  
I can do anything I want to  
I can be anything that I, anything that I see

"
https://www.last.fm/music/the%2bscript/_/if%2byou%2bcould%2bsee%2bme%2bnow,If You Could See Me Now,The Script,['sad'],3,4.4433333333333325,3.7999999999999994,5.313333333333333,d31f352a-ddfc-4da4-ac75-cd3e066b0d4d,4VTL9bM6qaSTsYGVianqzr,pop rock,"(Oh if you could see me now)  
  
(Oh if you could see me now)  
  
It was February 14 Valentine's Day  
The roses came but they took you away  
Tattooed on my arm is a charm to disarm all the harm  
Gotta keep myself calm but the truth is you're gone  
  
And I'll never get to show you these songs  
Dad you should see the tours that I'm on  
I see you standing there next to Mom  
Both singing along, yeah on and on  
  
And there are days when I'm losing my faith  
Because the man wasn't good he was great  
He'd say ""Music was the home for your pain""  
And explained I was young, he would say  
  
Take that rage, put it on a page  
Take that page to the stage  
Blow the roof off the place  
I'm trying to make you proud  
Do everything you did  
I hope you're up there with God saying ""That's my kid!""  
  
[Chorus]  
I still look for your face in the crowd  
Oh if you could see me now  
(Oh if you could see me now)  
Would you stand in disgrace or take a bow  
Oh if you could see me now  
(Oh if you could see me now)  
  
(Oh if you could see me now)  
  
If you could see me now would you recognize me?  
Would you pat me on the back or would you criticize me?  
Would you follow every line on my tear-stained face  
Put your hand on my heart that was cold  
As the day you were taken away  
  
I know it's been a while but I can see you clear as day  
Right now, I wish I could hear you say  
I drink too much, and I smoke too much dutch  
But if you can't see me now that shit's a must  
  
You used to say I won't know a wind until it crossed me  
Like I won't know real love 'til I've loved and I've lost it  
So if you lost a sister, someone's lost a mom  
And if you lost a dad then someone's lost a son  
And they're all missing out, yeah they're all missing out  
So if you get a second to look down on me now  
  
Mom, Dad I'm just missing you now  
  
I still look for your face in the crowd  
Oh if you could see me now  
(Oh if you could see me now)  
Would you stand in disgrace or take a bow  
Oh if you could see me now  
(Oh if you could see me now)  
  
Oh, oh  
Would you call me a saint or a sinner?  
Would you love me a loser or winner?  
Oh, oh  
When I see my face in the mirror  
We look so alike that it makes me shiver  
  
I still look for your face in the crowd  
Oh if you could see me now  
(Oh if you could see me now)  
Would you stand in disgrace or take a bow  
Oh if you could see me now  
(Oh if you could see me now)  
Yeah I'm just missing you now  
  
I still look for your face in the crowd  
Oh if you could see me now  
(Oh if you could see me now)  
Would you stand in disgrace or take a bow  
Oh if you could see me now  
(Oh if you could see me now)  
  
If you could see, you could see me now (x2)

"
https://www.last.fm/music/leonard%2bcohen/_/hallelujah,Hallelujah,Leonard Cohen,['spiritual'],11,5.284631578947368,4.14421052631579,5.61157894736842,1fc1c58c-d05d-43f6-b92f-446d328cea8f,7yzbimr8WVyAtBX3Eg6UL9,singer-songwriter,"Now I've heard there was a secret chord  
That David played, and it pleased the Lord  
But you don't really care for music, do you?  
It goes like this  
The fourth, the fifth  
The minor fall, the major lift  
The baffled king composing Hallelujah  
  
Hallelujah  
Hallelujah  
Hallelujah  
Hallelujah  
  
Your faith was strong but you needed proof  
You saw her bathing on the roof  
Her beauty and the moonlight overthrew her  
She tied you  
To a kitchen chair  
She broke your throne, and she cut your hair  
And from your lips she drew the Hallelujah  
  
Hallelujah, Hallelujah  
Hallelujah, Hallelujah  
You say I took the name in vain  
I don't even know the name  
But if I did, well really, what's it to you?  
There's a blaze of light  
In every word  
It doesn't matter which you heard  
The holy or the broken Hallelujah  
  
Hallelujah, Hallelujah  
Hallelujah, Hallelujah  
  
I did my best, it wasn't much  
I couldn't feel, so I tried to touch  
I've told the truth, I didn't come to fool you  
And even though  
It all went wrong  
I'll stand before the Lord of Song  
With nothing on my tongue but Hallelujah  
  
Hallelujah, Hallelujah  
Hallelujah, Hallelujah  
Hallelujah, Hallelujah  
Hallelujah, Hallelujah  
Hallelujah, Hallelujah  
Hallelujah, Hallelujah  
Hallelujah, Hallelujah  
Hallelujah, Hallelujah  
Hallelujah

"
https://www.last.fm/music/matt%2bredman/_/god%2bof%2bour%2byesterdays,God Of Our Yesterdays,Matt Redman,['reassuring'],2,2.785,1.89,2.325,8516895e-1075-48b8-8d7b-2f742ff0c12b,61kwvNd5kXYVxJTfE2eZd3,worship,"When we were in the darkest night  
And wondered if our eyes would ever see the light  
You were there, Lord  
When we were in the stormy gale  
And wondered if we'd ever live in peace again  
You were there, Lord  
You were there in the struggle  
You were there in the fight  
You were there all the time  
  
We praise You - the God of our yesterdays  
We praise You - the God who is here today  
We praise You - our God as tomorrow comes  
  
So whatever lies ahead  
Whatever roads our grateful hearts will come to tread  
You'll be there, Lord  
We will fix our eyes on You  
And know that there is grace enough to see us through  
You'll be there, Lord  
You'll be there in the struggle  
You'll be there in the fight  
You'll be there all the time  
  
We praise You - the God of our yesterdays  
We praise You - the God who is here today  
We praise You - our God as tomorrow comes  
We thank you - for grace in our yesterdays  
We thank you - for peace in our hearts today  
We thank you - our joy, as tomorrow comes  
We will trust you, God  
  
You're always closer than we know  
Always more involved and in control  
We will trust our lives to You -  
The One who wasand is and is to come  
  
Spoken  
So we say we trust You Lord  
We trust You with our lifes  
You are so trust-worthy  
Your word says ""those who know Your name trust in You""  
And we know Your name  
We know that You are good  
You are gracious  
You are kind  
You are wise  
You are in control  
You never let go  
  
Yesterday, today, forever  
You are the same  
You never change  
You never fail  
You never faint  
  
We can trust You  
We can trust You

"
https://www.last.fm/music/avril%2blavigne/_/hush%2bhush,Hush Hush,Avril Lavigne,['powerful'],6,4.700378787878788,4.049166666666666,4.619848484848485,0fb741b7-d613-41c1-93ca-e66aa2836817,5YNr904f4phrJ2upnuDlQk,indie,"Hush hush, shh  
Hush hush  
  
I didn't mean to kiss you  
You didn't mean to fall in love  
I never meant to hurt you  
We never meant for it to mean this much  
Hush hush, now  
  
I wanted to keep you  
Forever next to me  
You know that I still do  
And all I wanted was to believe  
Hush hush, now  
  
So go on, live your life  
So go on, say goodbye  
So many questions  
But I don't ask why  
So this time I won't even try  
Hush hush, now  
Mmm, hush hush, now  
  
When I try to forget you  
I just keep on remembering  
What we had was so true  
And somehow we lost everything  
Hush hush, now  
(Hush hush, now)  
  
So go on, live your life  
So go on, say goodbye  
So many questions  
But I don't ask why, no  
So go on, live your life  
So go on, and say goodbye  
So many questions  
But I don't ask why  
Maybe someday  
But not tonight  
Hush hush, now  
  
Hush hush, now  
Hush hush, now  
  
Don't, don't, don't you ever say a word, word  
Of what you ever thought you heard, heard  
Don't you ever tell a soul  
But you know  
I tried to hide, but I still believe  
We, that we were always meant to be, be  
And I can't never let you go, no  
Hush hush, now  
  
So go on, live your life  
So go on, and say goodbye  
So many questions  
But I don't ask why, no  
So go on, live your life  
So go on, and say goodbye  
So many questions, but I don't ask why  
Maybe someday  
But not tonight  
Hush hush, now, mmm  
Hush hush, now, mmm  
Hush hush,shh

"
https://www.last.fm/music/michael%2bw.%2bsmith/_/i%2527ll%2blead%2byou%2bhome,I'll Lead You Home,Michael W. Smith,['tender'],6,6.2271212121212125,3.283257575757576,5.362348484848484,c37dca90-4ac4-4953-8794-8e7336c7ded0,,christian rock,"Wandering the road of desperate life  
Aimlessly beneath a barren sky  
Leave it to me  
I'll lead you home  
  
So afraid that you will not be found  
It won't be long before your sun goes down  
Just leave it to me  
I'll lead you home  
  
[Chorus]  
Hear me calling  
Hear me calling  
Just leave it to me  
I'll lead you home  
  
A troubled mind and a doubter's heart  
You wonder how you ever got this far  
Leave it to me  
I'll lead you home  
  
Vultures of darkness ate the crumbs you left  
You got no way to retrace your steps  
Just leave it to me  
I'll lead you home  
  
Hear me calling  
Hear me calling  
You're lost and alone  
Leave it to me  
I'll lead you home  
  
So let it go and turn it over to  
The one who chose to give his life for you  
Leave it to me  
I'll lead you home  
  
Hear me calling  
Hear me calling  
You're lost and alone  
Leave it to me  
I'll lead you home

"
https://www.last.fm/music/sting/_/shape%2bof%2bmy%2bheart,Shape Of My Heart,Sting,"['melancholy', 'mellow']",22,5.5694871794871785,3.9035042735042738,5.473162393162394,fa0c5f38-aaff-47eb-bb0a-5628ee7c29b9,6CKoWCWAqEVWVjpeoJXyNH,rock,"He deals the cards as a meditation  
And those he plays never suspect  
He doesn't play for the money he wins  
He don't play for respect  
He deals the cards to find the answer  
The sacred geometry of chance  
The hidden law of a probable outcome  
The numbers lead a dance  
I know that the spades are the swords of a soldier  
I know that the clubs are weapons of war  
I know that diamonds mean money for this art  
But that's not the shape of my heart  
He may play the jack of diamonds  
He may lay the queen of spades  
He may conceal a king in his hand  
While the memory of it fades  
I know that the spades are the swords of a soldier  
I know that the clubs are weapons of war  
I know that diamonds mean money for this art  
But that's not the shape of my heart  
And if I told you that I loved you  
You'd maybe think there's something wrong  
I'm not a man of too many faces  
The mask I wear is one  
Those who speak know nothing  
And find out to their cost  
Like those who curse their luck in too many places  
And those who fear are lost  
I know that the spades are the swords of a soldier  
I know that the clubs are weapons of war  
I know that diamonds mean money for this art  
But that's not the shape of my heart  

"
https://www.last.fm/music/alice%2bcooper/_/disgraceland,Disgraceland,Alice Cooper,"['sarcastic', 'satirical']",2,2.12,2.595,2.6749999999999994,,0OdoLhIYOEuHzsAQoj68vv,hard rock,"I want to tell you a story, happened long ago  
About a redneck boy down from Tupelo  
I got the slick black hair, I played a rock guitar  
I liked to shake my hips, man, then i went too far  
  
He ate his weight in country ham  
Killed on pills and woke in Disgraceland  
Disgraceland  
Disgraceland  
Disgraceland  
  
I had a lot of girls, yeah, I had a lot of guns  
When they found me dead, ow, the whole world was stunned  
Went to the pearly gates, said, ""I'm the hippest thing""  
And Peter said ""Well son, we already got ourselves a king""  
  
He lived on southern deep-fried spam,  
Killed on pills and woke in Disgraceland  
Disgraceland  
Disgraceland  
Disgraceland  
  
He finished his short life sweaty and bloated and stoned  
(A-Hey-Hey)  
He ruled his domain and he died on the throne  
No ""Yes-Men"", no colonel, he went all alone...  
  
(Hey, man, that looks like me down there on the floor)  
  
I heard the devil cry real loud and clear  
""You were the big man, there, hejust a sideman here  
Well, I know your face, and I've heard your name  
Looks like heaven's loss, gonna be my gain""  
(I've got plans for you, man)  
  
He ate his weight in country ham  
Killed on pills and woke in Disgraceland  
Disgraceland  
Disgraceland  
Disgraceland  
Disgraceland  
Disgraceland  
Disgraceland  
Disgraceland  
  
Well, I woke up, right here in Disgraceland  
Disgraceland, thank you, thank you very much

"
https://www.last.fm/music/queen/_/innuendo,Innuendo,Queen,['epic'],12,6.2813888888888885,4.577500000000001,5.203055555555555,0912dae6-6fc4-4866-a8e7-414ba4d4ebe8,4bmak6Hd7NPwVrY26TjKNT,rock,"One two three four  
  
Ooh ooh  
  
While the sun hangs in the sky and the desert has sand  
While the waves crash in the sea and meet the land  
While there's a wind and the stars and the rainbow  
Till the mountains crumble into the plain  
  
Oh yes, we'll keep on trying  
Tread that fine line  
Oh, we'll keep on trying  
Yeah  
Just passing our time  
  
Ooh ooh  
  
While we live according to race, colour or creed  
While we rule by blind madness and pure greed  
Our lives dictated by tradition, superstition, false religion  
Through the eons and on and on  
  
Oh, yes, we'll keep on trying, yeah  
We'll tread that fine line  
Oh oh we'll keep on trying  
Till the end of time  
Till the end of time  
  
Through the sorrow all through our splendor  
Don't take offence at my innuendo  
  
Duh duh duh duh duh duh duh  
Duh duh duh duh duh duh duh duh duh duh duh  
  
You can be anything you want to be  
Just turn yourself into anything you think that you could ever be  
Be free with your tempo, be free, be free  
Surrender your ego - be free, be free to yourself  
  
Ooh ooh, yeah  
  
If there's a God or any kind of justice under the sky  
If there's a point, if there's a reason to live or die  
Ha, if there's an answer to the questions we feel bound to ask  
Show yourself - destroy our fears - release your mask  
Oh yes, we'll keep on trying  
Hey, tread that fine line  
(Yeah) yeah  
We'll keep on smiling, yeah  
(Yeah) (yeah) (yeah)  
And whatever will be - will be  
We'll just keep on trying  
We'll just keep on trying  
Till the end of time  
Till the end of time  
Till the end of time  

"
https://www.last.fm/music/jennifer%2blopez/_/loving%2byou,Loving You,Jennifer Lopez,['lush'],3,7.713500000000001,5.156000000000001,5.9799999999999995,444dbdc1-dc60-4188-91d0-ef2230bfb732,2ICCOls3K7kjiAEv9br3vg,pop,"Would you mind  
If I took the time to get to know you  
Cause its been a while since all we been through  
And even though I said my feelings wouldn't change  
Nothing stays the same, oh  
I can see  
When I look in your eyes you mean no harm  
It's just the way you manipulate me with your charm  
And I can tell the love I have for you still strong  
And there ain't nothin' wrong with me still lovin' you  
  
After all that we been through  
Found myself still lovin you  
But I think we need to take the time to get it right  
Cause I never gave up on a good thing  
Never gave up on the love we had  
We just need to take it slow  
  
In the past  
You would act as if you don't really care  
You fight and argue almost anywhere  
Lookin' back sometimes I feel like such a fool  
For putting up with you oh  
Baby please, understand if it seems I'm confused  
Its just that it might take me  
Some time to get used to you  
When I think of all the things we used to do, baby  
I just find myself still lovin' you  
  
After all that we been through  
Found myself still lovin' you  
But I think we need to take the time to get it right  
Cause I never gave up on a good thing  
Never gave up on the love we had, baby  
We just need to take it slow  
  
I believe you and me had a chance to make this right  
Oh baby if your heart is in it  
I'm still with it  
Even after all of this time has passed  
Oh I'm still lovin' you  
  
After all that we been through, yea  
Found myself still lovin' you  
But I think we need to take the time to get it right  
Cause I never gave up on a good thing  
Never gave up on the love we had, baby  
We just need to take it slow  
  
After all that we been through  
Found myself still lovin' you  
But I think we need to take the time to get it right  
Cause I never gave up on a good thing, never give up  
Never gave up on the love we had, love we had  
We just need to take it slow

"
https://www.last.fm/music/xtc/_/complicated%2bgame,Complicated Game,XTC,['exciting'],2,8.16,6.635000000000001,7.125,e31bc0bb-0152-41dc-bd54-96e8d450b241,3LKfHbhF3HAyWA2IcoE1lP,new wave,"I ask myself should I put my finger to the left, no  
I ask myself should I put my finger to the right, no  
I say it really doesn't matter where I put my finger  
Someone else will come along and move it  
And it's always been the same  
It's just a complicated game  
  
A little girl asked me should she part her hair upon the left, no  
A little girl asked me should she part her hair upon the right, no  
I said it doesn't really matter where you part your hair  
Someone else will come along and move it and it's  
Always been the same  
It's just a complicated game  
  
A little boy asked me should he put his vote upon the left, no  
A little boy asked me should he put his vote upon the right, no  
I say it really doesn't matter where you put your vote  
Someone else will come along and move it  
And it's always been the same  
It's just a complicated game  
  
They wanted Tom  
They wanted Joe  
To dress 'em up and stick 'em out on show  
They were arrows in a very bad aim  
It's just a complicated game  
  
God asked me should he ought to put his world on the left, no  
God asked me should he ought to put his world on the right, no  
I said God, it really doesn't matter where you put your world  
Someone will come along and move it  
And it's always been the same  
It's just a complicated game

"
https://www.last.fm/music/christina%2baguilera/_/circles,Circles,Christina Aguilera,['fierce'],5,6.561666666666667,5.826666666666667,6.503333333333334,48a58560-4325-4967-9c00-f48941e945f6,1nE2F3IhoFPNvAi22yhtJD,pop,"Spin around in circles on my middle middle finger  
Spin around in circles on my middle middle finger, won't you  
Round and round sit on my middle finger motherfucker  
Round and round sit on my middle finger motherfucker  
  
So you went around went around talking shit-ah shit-ah  
Keep my name up out your mouth spit it out you bitch-aa bitch-aa  
Wish that you could hang around me and my thick-aa thick-aa  
Lime lights, prime life how you get the pictcha'-pictcha'  
  
Hold up, I got more money than I can fold up  
I see you superhatin' when your roll up  
And I suggest that you go and grow the fuck up (ha)  
Or you can spin around in circles  
  
Spin around in circles on my middle middle finger  
Spin around in circles on my middle middle finger  
Spin around in circles on my middle middle finger  
Spin around in circles on my middle middle finger  
  
I see you run around run around like you gita-gita  
Why you always tryna be up in my mixture mixture  
Cause I'm freaky fly fashion you just bitter bitter  
Shine bright day and night no matter how I get up get up  
  
Hold up, I got more money than I can fold up  
I see you superhatin' when your roll up  
And I suggest that you go and grow the fuck up (ha)  
Or you can spin around in circles  
  
Spin around in circles on my middle middle finger  
Spin around in circles on my middle middle finger  
Spin around in circles on my middle middle finger  
Spin around in circles on my middle middle finger  
  
Use my name as your claim to fame  
Got my seal of success  
I'm your bread  
Desperate, you're a mess  
Go ahead get your press  
You're no win  
You're shameless  
Think you'll rain on my middle  
Tryna break me but you can just  
  
Spin around in circles on my middle middle finger  
Spin around in circles on my middle middle finger  
Spin around in circles on my middle middle finger  
Spin around in circles on my middle middle finger  
Spin around in circles on my middle middle finger  
Spin around in circles on my middle middle finger  
  
Round and round motherfucker  
Round and round motherfucker  
  
Motherfucker

"
https://www.last.fm/music/yoko%2bono/_/revelations,Revelations,Yoko Ono,['poignant'],3,5.343333333333334,5.196666666666666,5.226666666666667,40d4e478-9a9b-473d-852f-15d09f491234,2g8M4dYuhivcc0DpGiLYC3,pop,"Oh, please don't give me that!  
  
Yes, I'm a witch,  
I'm a bitch  
I don't care what you say,  
My voice is real.  
My voice speaks truth,  
I don't fit in your ways.  
  
I'm not gonna die for you,  
You might as well face the truth,  
I'm gonna stick around for quite awhile.  
  
We're gonna say,  
We're gonna try,  
We're gonna try it our way.  
We've been repressed,  
We've been depressed,  
Suppression all the way.  
  
Were not gonna die for you,  
Were not seeking vengeance,  
But were not gonna kill ourselves for your convenience.  
  
Each time we don't say what we wanna say, were dying.  
Each time we close our minds to how we feel, were dying.  
Each time we gotta do what we wanna do, were living.  
Each time were open to what we see and hear, were living.  
  
Well free you from the ghettos of your minds,  
Well free you from your fears and binds,  
We know you want things to stay as it is,  
Its gonna change, baby.  
  
Its gonna change, baby doll,  
Its gonna change, honey ball,  
Its gonna change, sugar cane,  
Its gonna change, sweetie legs.  
So don't try to make cock-pecked people out of us.

"
https://www.last.fm/music/kylie%2bminogue/_/fragile,Fragile,Kylie Minogue,['soft'],19,6.476868686868686,4.647070707070706,5.590505050505049,7f255fae-12a2-4797-81b0-dfb442ec18b2,3ZiU5siL7ZMYpakEg6X9Q9,pop,"Innocent, that's my way  
Don't know where I am  
Catch my breath, can't think straight  
Got to make a plan  
  
But I get butterflies  
Water in my eyes  
  
'cause I'm fragile when I hear your name  
Fragile when you call  
This could be the nearest thing to love  
And I'm fragile when I hear you speak  
Fragile feeling small  
This could be the closest thing to love  
  
Shake and sweat, wipe my brow  
Scared of what's to come  
Lie awake, toss and turn  
Am I the only one  
  
But I get butterflies  
Water in my eyes  
  
'cause I'm fragile when I hear your name  
Fragile when you call  
This could be the nearest thing to love  
And I'm fragile when I hear you speak  
Fragile feeling small  
This could be the closest thing to love  
  
But I get butterflies  
Water in my eyes  
When I think of you  
I could break in to  
  
'cause I'm fragile when I hear your name  
Fragile when you call  
This could be the nearest thing to love  
And I'm fragile when I hear you speak  
Fragile feeling small  
This could be the closest thing to love

"
https://www.last.fm/music/david%2bbowie/_/did%2byou%2bever%2bhave%2ba%2bdream,Did You Ever Have A Dream,David Bowie,['elegant'],1,7.0,4.43,5.95,3155d998-e6d7-4491-99c8-4544035d85d8,2SrRq2zALu0Mo5lEF3WW98,rock,"Did you ever have a dream or two  
Where the hero is a guy named you  
And the things he does are just too much  
Does he fly like Mr. Superman, speak Chinese, French and Dutch?  
And did you ever have a dream or two?  
Have you ever woken up one day  
With the feeling that you'd been away?  
If the girl that you dreamed of last night  
Had the same dream, in the very same scene  
With the very same boy, hold tight  
It's a very special knowledge that you've got, my friend  
You can travel anywhere with anyone you care  
It's a very special knowledge that you've got, my friend  
You can walk around in New York while you sleep in Penge  
I will travel round the world one night  
On the magic wings of astral flight  
If you've got the secret, tell me do  
Have you ever had a dream or two?  
Have you ever had a dream or two?  
  
  

"
https://www.last.fm/music/paul%2bsimon/_/the%2bcool%252c%2bcool%2briver,"The Cool, Cool River",Paul Simon,['relaxed'],4,7.158333333333333,4.235,6.463333333333333,0bdacecf-fba7-4c01-87da-1376a1bfedb3,5nvkFf23f9ZILiX7KMWhtY,rock,"Moves like a fist through traffic  
Anger and no one can heal it  
Shoves a little bump into the momentum  
It's just a little lump  
But you feel it  
In the creases and the shadows  
With a rattling deep emotion  
The cool, cool river  
Sweeps the wild, white ocean  
  
Yes Boss. The government handshake  
Yes Boss. The crusher of language  
Yes Boss. Mr. Stillwater,  
The face at the edge of the banquet  
The cool, the cool river  
The cool, the cool river  
  
I believe in the future  
I may live in my car  
My radio tuned to  
The voice of a star  
Song dogs barking at the break of dawn  
Lightning pushes the edge of a thunderstorm  
And these old hopes and fears  
Still at my side  
  
Anger and no one can heal it  
Slides through the metal detector  
Lives like a mole in a motel  
A slide in a slide projector  
The cool, cool river  
Sweeps the wild, white ocean  
The rage of love turns inward  
To prayers of devotion  
And these prayers are  
The constant road across the wilderness  
These prayers are  
These prayers are the memory of God  
The memory of God  
  
And I believe in the future  
We shall suffer no more  
Maybe not in my lifetime  
But in yours I feel sure  
Song dogs barking at the break of dawn  
Lightning pushes the edges of a thunderstorm  
And these streets  
Quiet as a sleeping army  
Send their battered dreams to heaven, to heaven  
For the mother's restless son  
Who is a witness to, who is a warrior  
Who denies his urge to break and run  
  
Who says: Hard times?  
I'm used to them  
The speeding planet burns  
I'm used to that  
My life's so common it disappears  
And sometimes even music  
Cannot substitute for tears

"
https://www.last.fm/music/warren%2bzevon/_/worrier%2bking,Worrier King,Warren Zevon,"['sarcastic', 'sardonic', 'cynical']",3,2.513333333333333,3.3233333333333333,3.433333333333333,c27c8457-68ae-4c8f-aff8-f3e26e23f812,63eA4t9jMNop2CKSeHFDYC,rock,"Written by Warren Zevon 1993 Zevon Music BMI  
I've got a bird that whistles  
I've got a bird that sings  
I've got a bird that . . . I've got a bird . . .  
I'm worried about that bird  
And I worry about everything  
And I worry when I see my subjects  
Bow down to the Worrier King  
Well. I'm hiding from the mailman  
And I hate to hear the telephone ring  
I'm hiding from the mailman  
And I hate to hear the telephone  
Worried about the women  
And I worry about everything  
And I worry when I see my subjects  
Bow down to the Worrier King  
I've been up all night  
Wondering what November's gonna bring  
Worried about my country  
And I worry about everything  
And I worry when I see my subjects  
Bow down to the Worrier King  
Worried about my bird  
And I worry about everything  
And I worry when I see my subjects  
Bow down to the Worrier King  
  

"
https://www.last.fm/music/bob%2bdylan/_/desolation%2brow,Desolation Row,Bob Dylan,['epic'],10,5.662941176470588,4.2547058823529404,5.313235294117648,55302935-576a-4080-a62a-023ebd38566c,4n1ZGm3TxYmoYe1YR8cMus,folk,"They're selling postcards of the hanging, they're painting  
the passports brown  
The beauty parlor is filled with sailors, the circus is in  
town  
Here comes the blind commissioner, they've got him in a  
trance  
One hand is tied to the tight-rope walker, the other is in  
his pants  
And the riot squad they're restless, they need somewhere to  
go  
As Lady and I look out tonight, from Desolation Row  
  
Cinderella, she seems so easy, ""It takes one to know one,""  
she smiles  
And puts her hands in her back pockets Bette Davis style  
And in comes Romeo, he's moaning. ""You Belong to Me I  
Believe""  
And someone says, ""You're in the wrong place, my friend, you  
Better leave""  
And the only sound that's left after the ambulances go  
Is Cinderella sweeping up on Desolation Row  
  
Now the moon is almost hidden, the stars are beginning to  
hide  
The fortune telling lady has even taken all her things  
inside  
All except for Cain and Abel and the hunchback of Notre Dame  
  
Everybody is making love or else expecting rain  
And the Good Samaritan, he's dressing, he's getting ready  
for the show  
He's going to the carnival tonight on Desolation Row  
  
Now Ophelia, she's 'neath the window for her I feel so  
afraid  
On her twenty-second birthday she already is an old maid  
To her, death is quite romantic she wears an iron vest  
Her profession's her religion, her sin is her lifelessness  
And though her eyes are fixed upon Noah's great rainbow  
She spends her time peeking into Desolation Row  
  
Einstein, disguised as Robin Hood with his memories in a  
trunk  
Passed this way an hour ago with his friend, a jealous monk  
He looked so immaculately frightful as he bummed a cigarette  
  
As he when off sniffing drainpipes and reciting the alphabet  
  
Now you would not think to look at him, but he was famous  
long ago  
For playing the electric violin on Desolation Row  
  
Dr. Filth, he keeps his world inside of a leather cup  
But all his sexless patients, they're trying to blow it up  
Now his nurse, some local loser, she's in charge of the  
cyanide hole  
And she also keeps the cards that read, ""Have Mercy on His  
Soul""  
They all play on the penny whistles, you can hear them blow  
If you lean your head out far enough from Desolation Row  
  
Across the street they've nailed the curtains, they're  
getting ready for the feast  
The Phantom of the Opera a perfect image of a priest  
They're spoon feeding Casanova to get him to feel more  
assured  
Then they'll kill him with self-confidence after poisoning  
him with words  
And the Phantom's shouting to skinny girls, ""Get Outa Here  
If You Don't Know  
Casanova is just being punished for going to Desolation Row""  
  
Now at midnight all the agents and the superhuman crew  
Come out and round up everyone that knows more than they do  
Then they bring them to the factory where the heart-attack  
machine  
Is strapped across their shoulders and then the kerosene  
Is brought down from the castles by insurance men who go  
Check to see that nobody is escaping to Desolation Row  
  
Praise be to Nero's Neptune the Titanic sails at dawn  
And everybody's shouting, ""Which Side Are You On?""  
And Ezra Pound and T.S. Eliot fighting in the captain's  
tower  
While calypso singers laugh at them and fishermen hold  
flowers  
Between the windows of the sea where lovely mermaids flow  
And nobody has to think too much about Desolation row  
  
Yes, I received your letter yesterday (About the time the  
doorknob broke)  
When you asked me how I was doing, was that some kind of  
joke  
All these people that you mention, yes, I know them, they're  
quite lame  
I had to rearrange their faces and give them all another  
name  
Right now, I can't read too good, don't send me no more  
letters no  
Not unless you mail them from Desolation Row

"
https://www.last.fm/music/xiu%2bxiu/_/save%2bme%2bsave%2bme,Save Me Save Me,Xiu Xiu,"['intense', 'paranoid', 'urgent', 'mysterious', 'tense']",10,4.4500520833333335,5.2277604166666665,4.595364583333333,568c14a8-d6d0-4109-9ebb-91afea3c7e86,6KXsqnhrXfQxjCr0kOKmko,experimental,"Though this is all you'll ever get  
It would be a strange delight  
No eyes no nose no mind  
The grey light of Porto stay with you  
Oh how can you love a tiny bug impressed  
By the night when you cut yourself?  
Save me save me  
Your body rotten as the last melon on the vine  
Pull your shirt down save me save me  
Press my thumb onto your tongue  
Hand a knife up to me  
No mouth no neck no rest  
The white poem of self hate stays with you  
Even though you know a chance to cut  
Is still a chance to cure  
Pull your legs apart  
Save me save me  
Your body doomed as the last apple on the tree  
So let me hurt you.  
  
  

"
https://www.last.fm/music/dusty%2bspringfield/_/occupy%2byour%2bmind,Occupy Your Mind,Dusty Springfield,['elegant'],2,6.84,3.62,6.475,c91c1d04-ef83-4f63-a05b-f54e423c3fdd,7Drdm9gDbpPJa8NBnsqrMT,lounge,"Satisfy your reason  
It will occupy your mind  
Even when you're dreaming  
Believe  
Find another meaning  
To determine what you need  
Experience this feeling  
And believe  
Believe  
  
In a world so confused  
In a world so confused  
In a world so confused  
In a world so confused  
Believe  
  
Love will pierce the dark cloud  
Of unknowing and reveal  
All that you were dreaming  
And believe  
These communications  
Will descend on you en masse  
So what I'm saying, baby  
Is believe  
Believe  
  
In a world so confused  
If you feel love refused  
Believe  
In a life so defined  
You could find time  
To change your mind  
Believe  
  
In a world so confused  
If you find love refused  
Believe  
In a life so defined  
You could find time  
To change your mind  
Believe  
  
Occupy your mind and you'll believe  
Occupy your mind and you'll believe  
Occupy your mind and you'll believe  
Believe  
  
In a world so confused  
In a world so confused  
Believe  
Occupy your mind and you'll believe

"
